accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
1.1641465569312004e-11,0.019999999999999997,2.98,0.29999999998835847,429.0,993.0,515.0,49.0,429.0,86.0,2.0,0.06,10.0,0.05,0.025,0.0,-0.25,99999.75,-0.04999999999999999,1.8635012250922718,1.0,-0.48,3.0,0.27000000000407454,2.699999865040752e-06,17.0,1.681592039800995,2.6,-0.0125,-0.025,200.0,20.0,11.0,0.04000000000000002,inventory_skew,0.0,0.0,10.0,100039
0.0,0.0,27.495,0.0,443.0,1000.0,514.0,43.0,439.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,11.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
9.313216864370588e-12,-0.01,5.205,-0.23000000000407453,361.0,838.0,435.0,42.0,361.0,71.0,0.0,0.01,1.0,0.005,0.0031446540880503146,0.0,-0.00999999999476131,99999.99,0.01,0.7563989049982733,1.0,0.12,1.0,0.014999999999417923,1.4999999999417924e-07,0.0,0.572139303482587,0.0,-0.0004999999997380655,-0.00999999999476131,200.0,200.0,11.0,0.1,microstructure_adaptive,0.0,0.0,1.0,10002
-1.1641576591614466e-11,-0.03,2.71,0.14999999996914995,434.0,995.0,513.0,48.0,434.0,86.0,9.0,0.06,8.0,0.04,0.02,0.0,-0.030000000042491592,99999.96999999996,0.05000000000000001,3.3907982006912394,3.0,-0.12,4.0,0.07500000001164153,7.499998126164623e-07,7.0,3.109452736318408,1.625,-0.0015000000021245796,-0.003750000005311449,200.0,25.0,12.0,-0.049999999999999975,naive_symmetric,0.0,0.0,8.0,79967
1.513400516017782e-11,0.05,2.93,0.36999999997613486,429.0,993.0,511.0,53.0,429.0,91.0,15.0,0.06999999999999999,10.0,0.05,0.025,0.0,-0.15000000000873115,99999.84999999999,-0.13999999999999999,3.6186361192007244,1.0,-0.28,5.0,0.3000000000029104,2.9999962500337918e-06,9.0,3.3233830845771144,2.8,-0.007500000000436558,-0.015000000000873115,200.0,20.0,12.0,-0.029999999999999964,inventory_skew,0.0,0.0,10.0,99942
9.313227272711444e-12,-0.01,27.69,0.01999999999476131,447.0,1002.0,509.0,46.0,442.0,77.0,2.0,0.01,1.0,0.005,0.0025,0.0,0.020000000004074536,100000.02,0.01,0.9671211832467413,1.0,-0.04,1.0,0.01999999998952262,1.9999994989523872e-07,0.0,0.9353233830845771,0.0,0.0010000000002037268,0.020000000004074536,200.0,200.0,12.0,0.04,avellaneda_stoikov,0.0,0.0,1.0,10004
4.074539317056036e-12,-0.03,5.11,0.050000000006402846,356.0,833.0,434.0,43.0,356.0,74.0,0.0,0.02,2.0,0.01,0.006329113924050633,0.0,-0.01999999998952262,99999.98000000001,0.019999999999999997,1.401846685395102,1.0,-0.06,2.0,0.024999999994179234,2.49999962441798e-07,0.0,1.308457711442786,0.0,-0.000999999999476131,-0.00999999999476131,200.0,100.0,12.0,-0.01,microstructure_adaptive,0.0,0.0,2.0,20000
5.471523234490405e-11,0.08,2.77,-0.9400000000465663,421.0,983.0,520.0,42.0,418.0,86.0,35.0,0.12000000000000002,20.0,0.1,0.05,0.0,0.04000000000814907,100000.04000000001,0.09000000000000002,2.9337629717019325,1.0,0.56,4.0,0.180000000007567,1.7999973000797196e-06,16.0,2.6069651741293534,1.9,0.0020000000004074536,0.0020000000004074536,200.0,10.0,13.0,0.45,naive_symmetric,0.0,0.0,20.0,200130
-8.731071421408387e-12,0.03,2.935,-0.30999999998370187,419.0,983.0,523.0,41.0,418.0,79.0,31.0,0.12000000000000002,20.0,0.1,0.05,0.0,-0.319999999992433,99999.68000000001,-0.65,3.48200776987254,1.0,0.16,5.0,0.6550000000133878,6.549989847649614e-06,7.0,3.1492537313432836,0.4,-0.01599999999962165,-0.01599999999962165,200.0,10.0,13.0,0.6,inventory_skew,0.0,0.0,20.0,200066
1.746230937627047e-11,0.0,23.848484848484848,-6.984933464959653e-12,426.0,992.0,513.0,53.0,425.0,88.0,8.0,0.030000000000000002,3.0,0.015,0.007575757575757576,0.0,0.23000000001047738,100000.23000000001,-0.44999999999999996,2.6059633105858193,2.0,-0.04,3.0,1.4099999999889405,1.4099879445920144e-05,0.0,2.353233830845771,0.0,0.011500000000523869,0.07666666667015913,200.0,66.66666666666667,13.0,0.75,avellaneda_stoikov,0.0,0.0,3.0,29961
