accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
1.164041085743861e-12,0.7100000000000002,2.65,-0.14999999999708954,425.0,986.0,520.0,41.0,425.0,94.0,0.0,0.1,17.0,0.085,0.0425,0.0,-0.22999999999592546,99999.77,-0.029999999999999995,2.446441216719844,2.0,-0.48,4.0,0.34499999998661224,3.4499987923665453e-06,11.0,2.174129353233831,1.8823529411764706,-0.011499999999796274,-0.013529411764466204,200.0,11.764705882352942,7.0,0.53,naive_symmetric,0.0,0.0,17.0,170001
1.1641243524707079e-12,0.6000000000000001,2.92,-0.16000000001105943,427.0,988.0,520.0,41.0,427.0,95.0,0.0,0.08,15.0,0.075,0.0375,0.0,-0.1200000000098953,99999.87999999999,-0.030000000000000013,1.279381069266702,1.0,-0.16,3.0,0.2599999999947613,2.599999089947932e-06,11.0,1.109452736318408,2.066666666666667,-0.006000000000494765,-0.008000000000659686,200.0,13.333333333333334,7.0,0.31000000000000005,inventory_skew,0.0,0.0,15.0,149994
0.0,0.0,35.28426395939086,0.0,434.0,988.0,514.0,40.0,434.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,7.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
-1.9790613592363115e-11,0.15,5.645,-0.6199999999755528,354.0,833.0,438.0,41.0,353.0,86.0,0.0,0.049999999999999996,6.0,0.03,0.018867924528301886,0.0,0.1300000000046566,100000.13,0.26,3.125882959838222,2.0,0.6,4.0,0.15499999999883585,1.5499976749918457e-06,1.0,2.845771144278607,0.16666666666666666,0.006500000000232831,0.02166666666744277,200.0,33.333333333333336,7.0,-0.06000000000000002,microstructure_adaptive,0.0,0.0,6.0,59998
2.6775470729489825e-11,0.4099999999999999,2.73,-0.2900000000133877,440.0,994.0,522.0,32.0,440.0,62.0,0.0,0.049999999999999996,9.0,0.045,0.0225,0.0,0.030000000013387762,100000.03000000001,0.06,1.0485716415973632,1.0,0.11,2.0,0.03999999999359716,3.9999983993603555e-07,20.0,0.9502487562189055,4.444444444444445,0.0015000000006693882,0.0033333333348208624,200.0,22.22222222222222,8.0,0.2,naive_symmetric,0.0,0.0,9.0,90003
-6.402878227618203e-12,0.36999999999999994,2.95,-0.4899999999842839,441.0,995.0,522.0,32.0,441.0,62.0,0.0,0.05,8.0,0.04,0.02,0.0,0.010000000009313226,100000.01000000001,0.04,1.7492002436934753,1.0,0.22,2.0,0.03999999999359716,3.9999991993598756e-07,20.0,1.6169154228855722,5.5,0.0005000000004656613,0.0012500000011641532,200.0,25.0,8.0,0.29000000000000004,inventory_skew,0.0,0.0,8.0,80000
0.0,0.0,34.365,0.0,447.0,1000.0,522.0,31.0,447.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,8.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
-1.1641798636219391e-12,0.17,5.395,-0.15000000001338773,377.0,866.0,458.0,31.0,377.0,59.0,0.0,0.030000000000000002,6.0,0.03,0.017857142857142856,0.0,-1.4551915228366852e-11,99999.99999999999,0.03,0.3863337046431279,0.0,0.0,1.0,0.02500000000873115,2.500000000873115e-07,20.0,0.14925373134328357,3.8333333333333335,-7.275957614183426e-13,-2.4253192047278085e-12,200.0,33.333333333333336,8.0,0.15,microstructure_adaptive,0.0,0.0,6.0,59999
1.1641576591614466e-11,0.7800000000000002,2.6528497409326426,-1.429999999960419,400.0,952.0,503.0,49.0,400.0,127.0,11.0,0.13000000000000003,23.0,0.115,0.05958549222797927,0.0,-0.06999999994877726,99999.93000000005,0.19999999999999996,1.7306140169378874,1.0,0.63,5.0,0.709999999977299,7.099998224773431e-06,15.0,1.4129353233830846,1.7391304347826086,-0.003499999997438863,-0.0030434782586424894,200.0,8.695652173913043,9.0,0.6600000000000001,naive_symmetric,0.0,0.0,23.0,230075
2.3864799025830052e-11,0.7200000000000002,2.865284974093264,-0.9600000000029103,397.0,948.0,503.0,48.0,397.0,127.0,12.0,0.12000000000000004,24.0,0.12,0.06217616580310881,0.0,-0.03999999997904524,99999.96000000002,0.009999999999999986,1.1654222218680579,0.0,0.0,3.0,0.21500000001105946,2.1499995701106798e-06,15.0,0.9800995024875622,1.5416666666666667,-0.001999999998952262,-0.0016666666657935518,200.0,8.333333333333334,9.0,1.0300000000000002,inventory_skew,0.0,0.0,24.0,240086
