accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,mean_abs_inventory,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
-1.7462281620694853e-12,0.02,25.815,3.469446951953614e-18,0.01,1.0,0.005,0.0025,0.0,-0.08000000000174623,99999.92,-0.08,0.14106912317171966,1.0,-0.02,1.0,0.08000000000174623,7.999999600174644e-07,0.01990049751243781,-0.004000000000087311,-0.08000000000174623,200.0,200.0,34.0,0.03,avellaneda_stoikov,0.0,1.0,10014
1.8044198080158225e-11,0.039999999999999994,6.23,-3.8999109497339646e-11,0.1,18.0,0.09,0.045,0.0,0.03999999997904524,100000.03999999998,-0.33999999999999997,1.0509412980468027,1.0,-0.04,2.0,0.319999999992433,3.199989919956083e-06,0.7960199004975125,0.001999999998952262,0.002222222221058069,200.0,11.11111111111111,34.0,0.5200000000000001,microstructure_adaptive,0.0,18.0,180108
3.317768282329325e-11,-2.7755575615628914e-17,4,-5.005856840156753e-11,0.2300000000000001,36.0,0.18,0.09809264305177112,0.0,1.3099999999831198,100001.30999999998,1.0200000000000002,7.757198550587308,1.0,-0.2,10.0,1.445000000006985,1.4449702336201726e-05,7.109452736318408,0.06549999999915598,0.03638888888841999,200.0,5.555555555555555,35.0,0.7200000000000003,naive_symmetric,0.16417910447761194,36.0,360192
2.386468800352759e-11,-0.04,4.88,-1.9790563285382312e-11,0.16000000000000006,30.0,0.15,0.075,0.0,0.5200000000040745,100000.52,0.010000000000000085,2.8045804751853787,1.0,-0.04,6.0,0.5849999999918509,5.849960805181115e-06,2.442786069651741,0.026000000000203728,0.01733333333346915,200.0,6.666666666666667,35.0,0.7100000000000004,inventory_skew,0.0,30.0,300152
-9.313225537987968e-12,-0.03,25.975,1.4551918697813804e-11,0.01,1.0,0.005,0.0025,0.0,-0.00999999999476131,99999.99,-0.01,0.15772007446912795,1.0,-0.02,1.0,0.05000000000291038,4.99999675029315e-07,0.024875621890547265,-0.0004999999997380655,-0.00999999999476131,200.0,200.0,35.0,0.03,avellaneda_stoikov,0.0,1.0,9996
-1.6880497000215655e-11,-0.009999999999999995,6.31,6.693881560160264e-11,0.1,18.0,0.09,0.045,0.0,0.4600000000500586,100000.46000000005,0.06000000000000002,2.1207339384776547,1.0,-0.04,4.0,0.3699999999953434,3.6999774300911088e-06,1.900497512437811,0.023000000002502928,0.02555555555833659,200.0,11.11111111111111,35.0,0.5400000000000001,microstructure_adaptive,0.0,18.0,180084
3.492445221908724e-11,0.1,4,-1.629812951264853e-11,0.14000000000000004,28.0,0.14,0.07,0.0,0.27000000001862645,100000.27000000002,-0.15,1.7885762424689584,0.0,0.0,4.0,0.23999999999068677,2.3999935199243634e-06,1.3482587064676617,0.013500000000931323,0.009642857143522374,200.0,7.142857142857143,36.0,0.5600000000000002,naive_symmetric,0.0,28.0,280349
-2.0372814546476548e-11,0.039999999999999994,4.75,2.968592732743858e-11,0.12000000000000004,23.0,0.115,0.0575,0.0,0.7600000000093132,100000.76000000001,0.39999999999999997,1.3120186869194626,1.0,-0.02,3.0,0.1900000000023283,1.8999850851403646e-06,1.064676616915423,0.03800000000046566,0.03304347826127449,200.0,8.695652173913043,36.0,0.5000000000000001,inventory_skew,0.0,23.0,230280
0.0,0.0,26.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,0.0,36.0,0.0,avellaneda_stoikov,0.0,0.0,0
-5.238726119571879e-12,0.08,6.28,6.984943873300509e-12,0.06999999999999999,14.0,0.07,0.035,0.0,-0.16999999999825377,99999.83,-0.4900000000000001,1.4089267641952408,0.0,0.0,3.0,0.3850000000093132,3.84999268510703e-06,1.109452736318408,-0.008499999999912689,-0.012142857142732413,200.0,14.285714285714286,36.0,0.3900000000000001,microstructure_adaptive,0.0,14.0,140170
3.2013502959671314e-11,-0.039999999999999994,4,-6.868502988588432e-11,0.13000000000000003,23.0,0.115,0.0575,0.0,2.069999999963329,100002.06999999996,1.8000000000000007,3.502664231184301,1.0,-0.06,5.0,0.319999999992433,3.199928481522769e-06,3.2238805970149254,0.10349999999816646,0.08999999999840562,200.0,8.695652173913043,37.0,0.46000000000000013,naive_symmetric,0.0,23.0,230312
-9.895639863088945e-12,0.029999999999999995,4.805,-2.211889699177405e-11,0.10000000000000002,20.0,0.1,0.05,0.0,0.9499999999679858,100000.94999999997,0.6300000000000001,1.1949312517954382,0.0,0.0,2.0,0.09999999999126885,9.999905000029388e-07,1.0099502487562189,0.04749999999839929,0.04749999999839929,200.0,10.0,37.0,0.42000000000000004,inventory_skew,0.0,20.0,200313
-8.149481089958499e-12,0.009999999999999998,30,6.402843533148683e-12,0.02,4.0,0.02,0.01,0.0,0.6699999999982538,100000.67,0.46000000000000035,1.0972602697183962,0.0,0.0,2.0,0.09999999999126885,9.99993299957579e-07,1.0248756218905473,0.03349999999991269,0.16749999999956344,200.0,50.0,37.0,0.23,avellaneda_stoikov,0.0,4.0,40093
2.3282487049414158e-12,0.029999999999999995,6.265,-7.566985232854151e-12,0.06999999999999999,13.0,0.065,0.0325,0.0,0.5099999999947613,100000.51,0.19000000000000003,0.7629479354705706,1.0,-0.02,2.0,0.07499999999708962,7.499959874923631e-07,0.48258706467661694,0.025499999999738066,0.03923076923036625,200.0,15.384615384615385,37.0,0.41,microstructure_adaptive,0.0,13.0,130236
-1.3970102852312039e-11,-0.019999999999999987,4,2.968592038854467e-11,0.16000000000000003,29.0,0.145,0.0725,0.0,-0.27999999998428393,99999.72000000002,-0.6399999999999999,3.0099338020191264,1.0,-0.06,5.0,1.084999999991851,1.0849904520758726e-05,2.671641791044776,-0.013999999999214197,-0.00965517241325117,200.0,6.896551724137931,38.0,0.5800000000000002,naive_symmetric,0.0,29.0,290393
6.05356875738039e-11,-0.03,4.765,-3.492457364973056e-11,0.13000000000000003,25.0,0.125,0.0625,0.0,0.5900000000256114,100000.59000000003,0.19000000000000003,1.5517603548889163,1.0,-0.02,4.0,0.20499999998719431,2.049986264963968e-06,1.2039800995024876,0.029500000001280568,0.023600000001024454,200.0,8.0,38.0,0.5500000000000003,inventory_skew,0.0,25.0,250341
1.2223611012274205e-11,0.0,26.475,-1.5716067336413175e-11,0.01,1.0,0.005,0.0025,0.0,0.08999999999650754,100000.09,0.06,0.290821447675134,1.0,-0.02,1.0,0.03999999999359716,3.9999953993650065e-07,0.0845771144278607,0.004499999999825377,0.08999999999650754,200.0,200.0,38.0,0.06,avellaneda_stoikov,0.0,1.0,10005
2.5611290865867886e-11,-0.09,6.205,5.820934012579215e-13,0.09,16.0,0.08,0.04,0.0,0.9500000000261934,100000.95000000003,0.59,1.664675427405284,1.0,-0.04,4.0,0.16500000000814907,1.6499835002464878e-06,1.3383084577114428,0.047500000001309675,0.05937500000163709,200.0,12.5,38.0,0.49000000000000016,microstructure_adaptive,0.0,16.0,160202
-4.0745185003743245e-12,0.12,4,3.492461181364703e-11,0.13000000000000003,25.0,0.125,0.0625,0.0,0.8300000000308501,100000.83000000003,0.4799999999999999,2.3126302571893462,1.0,-0.02,4.0,0.35499999999592546,3.549969647718766e-06,2.174129353233831,0.041500000001542504,0.033200000001234,200.0,8.0,39.0,0.5000000000000001,naive_symmetric,0.0,25.0,250360
-3.49247297748434e-11,0.10999999999999999,4.715,4.132746228568962e-11,0.11000000000000001,20.0,0.1,0.05,0.0,0.46000000000640284,100000.46,0.14999999999999994,1.14387836391934,1.0,-0.04,2.0,0.15999999998894054,1.5999915199343495e-06,0.9104477611940298,0.023000000000320143,0.023000000000320143,200.0,10.0,39.0,0.4600000000000002,inventory_skew,0.0,20.0,200275
-1.2805589921782712e-11,0.0,28.41,2.153683828498565e-11,0.02,3.0,0.015,0.0075,0.0,0.40000000000873115,100000.40000000001,0.32999999999999996,1.1062913707585924,1.0,-0.02,2.0,0.15999999998894054,1.5999931199189897e-06,1.064676616915423,0.020000000000436557,0.13333333333624373,200.0,66.66666666666667,39.0,0.11,avellaneda_stoikov,0.0,3.0,30034
1.9790724614665578e-11,0.01,6.385,-1.862644066763508e-11,0.06999999999999999,12.0,0.06,0.03,0.0,0.7200000000011642,100000.72,0.4899999999999999,2.112507175647974,1.0,-0.04,3.0,0.27999999999883585,2.7999785801522204e-06,1.9850746268656716,0.03600000000005821,0.06000000000009701,200.0,16.666666666666668,39.0,0.33999999999999997,microstructure_adaptive,0.0,12.0,120153
-3.376010582201161e-11,0.09,4,6.9849542816413646e-12,0.20000000000000007,33.0,0.165,0.0825,0.0,-0.8100000000267755,99999.18999999997,-1.1300000000000006,5.519301275267022,1.0,-0.14,9.0,1.5350000000034925,1.534996085763474e-05,5.059701492537314,-0.04050000000133878,-0.024545454546265926,200.0,6.0606060606060606,40.0,0.6600000000000003,naive_symmetric,0.0,33.0,330567
4.831207656152969e-11,0.1,4.9,-4.773025030768707e-11,0.14000000000000004,27.0,0.135,0.0675,0.0,0.11000000000058208,100000.11,-0.37000000000000005,1.7277368511627202,1.0,-0.02,4.0,0.27499999999417923,2.74999422495392e-06,1.492537313432836,0.005500000000029104,0.004074074074095633,200.0,7.407407407407407,40.0,0.6400000000000003,inventory_skew,0.0,27.0,270461
1.4551693183761927e-11,0.0,27.145,5.820795234701137e-13,0.02,4.0,0.02,0.01,0.0,-0.139999999984866,99999.86000000002,-0.2499999999999998,0.9824327607288114,0.0,0.0,2.0,0.35000000000582077,3.499997725059686e-06,0.9552238805970149,-0.006999999999243301,-0.0349999999962165,200.0,50.0,40.0,0.13,avellaneda_stoikov,0.0,4.0,40028
-8.731571021769469e-12,0.04,6.125,-1.164120883023756e-12,0.12000000000000004,24.0,0.12,0.06,0.0,0.6299999999901047,100000.62999999999,0.1,1.2558321654825921,0.0,0.0,3.0,0.21500000001105946,2.149986455195927e-06,1,0.031499999999505236,0.026249999999587697,200.0,8.333333333333334,40.0,0.6500000000000004,microstructure_adaptive,0.0,24.0,240399
-2.5029700534417998e-11,0.03,4,7.159544485046965e-11,0.19000000000000009,37.0,0.185,0.0925,0.0,0.30000000004656613,100000.30000000005,-0.22999999999999987,4.51641560867119,1.0,-0.02,7.0,1.1000000000058208,1.099994445033873e-05,4.059701492537314,0.015000000002328307,0.008108108109366652,200.0,5.405405405405405,41.0,0.7400000000000003,naive_symmetric,0.0,37.0,370330
-2.8522129102981353e-11,0.020000000000000004,4.875,4.4819925548722495e-11,0.17000000000000004,31.0,0.155,0.0775,0.0,0.08000000001629815,100000.08000000002,-0.39,2.2593091005748414,1.0,-0.06,4.0,0.39999999999417923,3.999986799985352e-06,1.800995024875622,0.004000000000814907,0.002580645161816069,200.0,6.451612903225806,41.0,0.7000000000000004,inventory_skew,0.0,31.0,310266
-4.656591084950534e-12,0.01,27.055,8.73114774924133e-12,0.030000000000000002,5.0,0.025,0.0125,0.0,0.020000000004074536,100000.02,-0.13000000000000003,1.8148091740754613,1.0,-0.02,2.0,0.5399999999935972,5.399993519943748e-06,1.7412935323383085,0.0010000000002037268,0.004000000000814907,200.0,40.0,41.0,0.2,avellaneda_stoikov,0.0,5.0,50006
5.2382542747864136e-12,-0.05,6.245,-1.0477337747394344e-11,0.13000000000000003,24.0,0.12,0.06,0.0,0.2599999999947613,100000.26,-0.26,1.7147298642826183,1.0,-0.04,3.0,0.28999999999359716,2.899990574966603e-06,1.3880597014925373,0.012999999999738065,0.010833333333115055,200.0,8.333333333333334,41.0,0.6900000000000004,microstructure_adaptive,0.0,24.0,240197
4.947650622533217e-11,0.01999999999999999,4,-3.085004474101538e-11,0.14000000000000004,28.0,0.14,0.07,0.0,0.02000000001862645,100000.02000000002,-0.40000000000000013,2.5674967966864193,0.0,0.0,5.0,0.6349999999947613,6.349980950004763e-06,1.9253731343283582,0.0010000000009313225,0.0007142857149509447,200.0,7.142857142857143,42.0,0.5600000000000002,naive_symmetric,0.0,28.0,280666
3.317808527913968e-11,0.039999999999999994,4.7,-2.6775491546171537e-11,0.14000000000000004,26.0,0.13,0.065,0.0,-0.03999999999359716,99999.96,-0.48000000000000004,1.9470605476254206,1.0,-0.04,4.0,0.39000000001396984,3.899986935183465e-06,1.492537313432836,-0.0019999999996798577,-0.0015384615382152754,200.0,7.6923076923076925,42.0,0.6200000000000003,inventory_skew,0.0,26.0,260610
6.402850472042587e-12,0.01,29.16,-1.45519117589199e-11,0.01,1.0,0.005,0.0025,0.0,-0.04000000000814907,99999.95999999999,-0.04,0.12216944435630522,1.0,-0.02,1.0,0.03999999999359716,3.999999399359806e-07,0.014925373134328358,-0.0020000000004074536,-0.04000000000814907,200.0,200.0,42.0,0.03,avellaneda_stoikov,0.0,1.0,10030
2.619315875307393e-11,0.10999999999999997,6.255,-4.6566125955216364e-11,0.09000000000000001,18.0,0.09,0.04534005037783375,0.0,0.14999999997962732,100000.14999999998,-0.2999999999999997,2.357374372124262,0.0,0.0,5.0,0.5150000000139698,5.14998068771212e-06,1.736318407960199,0.007499999998981366,0.008333333332201518,200.0,11.11111111111111,42.0,0.54,microstructure_adaptive,0.0,18.0,180404
1.1638606745023594e-12,0.23,4,-9.895279040605942e-12,0.18000000000000005,32.0,0.16,0.08,0.0,0.09999999999126885,100000.09999999999,-0.2799999999999999,1.7633640396464958,1.0,-0.08,4.0,0.34500000001571607,3.449981197759633e-06,1.2786069651741294,0.004999999999563442,0.0031249999997271516,200.0,6.25,43.0,0.6400000000000002,naive_symmetric,0.0,32.0,319842
2.910061080996229e-12,0.22000000000000003,4.73,-3.20141829712739e-11,0.15000000000000005,28.0,0.14,0.07,0.0,0.24999999997089617,100000.24999999997,-0.2,1.6068881579745387,1.0,-0.04,4.0,0.19999999999708962,1.9999900000208968e-06,1.199004975124378,0.012499999998544809,0.008928571427532006,200.0,7.142857142857143,43.0,0.6400000000000003,inventory_skew,0.0,28.0,279898
-6.402850472042587e-12,0.02,28.6,4.074532378162132e-12,0.01,1.0,0.005,0.0025,0.0,0.059999999997671694,100000.06,0.04000000000000001,0.2639161633805939,1.0,-0.02,1.0,0.059999999997671694,5.999996099769705e-07,0.06965174129353234,0.0029999999998835845,0.059999999997671694,200.0,200.0,43.0,0.05,avellaneda_stoikov,0.0,1.0,9981
-4.132749698015914e-11,0.13999999999999999,6.275,5.2387087723371195e-12,0.12000000000000002,22.0,0.11,0.055,0.0,0.6799999999639113,100000.67999999996,0.1899999999999999,1.8433691844686881,1.0,-0.04,4.0,0.19999999999708962,1.9999814001438755e-06,1.4179104477611941,0.033999999998195564,0.03090909090745051,200.0,9.090909090909092,43.0,0.6500000000000002,microstructure_adaptive,0.0,22.0,219940
-3.0849767185259225e-11,0.04000000000000001,4,4.074532378162132e-12,0.21000000000000008,33.0,0.165,0.09269662921348315,0.0,-1.0600000000267755,99998.93999999997,-1.3300000000000005,6.8744968155976105,1.0,-0.18,10.0,1.5549999999784632,1.5549944019986168e-05,5.865671641791045,-0.053000000001338775,-0.0321212121220235,200.0,6.0606060606060606,44.0,0.6600000000000003,naive_symmetric,0.21890547263681592,33.0,329597
-2.910657825871965e-12,2.42861286636753e-17,4.83,-6.111800995856065e-11,0.15000000000000005,28.0,0.14,0.07,0.0,-0.10000000006402843,99999.89999999994,-0.55,2.594483240181383,1.0,-0.04,6.0,0.5949999999866122,5.9499723324947805e-06,2.1243781094527363,-0.005000000003201421,-0.003571428573715301,200.0,7.142857142857143,44.0,0.6400000000000003,inventory_skew,0.0,28.0,279663
-1.4551915228366852e-11,0.03,25.74,6.984919587171845e-12,0.03,4.0,0.02,0.01,0.0,0.069999999992433,100000.06999999999,-1.3877787807814457e-17,0.3526728079292991,1.0,-0.04,2.0,0.08000000000174623,7.999984000206623e-07,0.0845771144278607,0.0034999999996216504,0.01749999999810825,200.0,50.0,44.0,0.14,avellaneda_stoikov,0.0,4.0,39968
-9.895001484849786e-12,0.09000000000000001,6.235,1.804436808305887e-11,0.1,18.0,0.09,0.04891304347826087,0.0,-0.20999999999185093,99999.79000000001,-0.6200000000000003,3.2667478921772912,1.0,-0.04,5.0,0.5649999999877764,5.649981637437442e-06,2.8507462686567164,-0.010499999999592547,-0.01166666666621394,200.0,11.11111111111111,44.0,0.55,microstructure_adaptive,0.0,18.0,179783
1.163735774412089e-12,0.010000000000000002,4,-1.6880191688883883e-11,0.21000000000000008,34.0,0.17,0.08673469387755102,0.0,-1.970000000015716,99998.02999999998,-2.28,6.418645104313245,1.0,-0.16,10.0,2.7400000000052387,2.739977121196277e-05,5.72636815920398,-0.0985000000007858,-0.05794117647105047,200.0,5.882352941176471,45.0,0.6800000000000003,naive_symmetric,0.03980099502487562,34.0,340064
4.598402214561759e-11,-0.029999999999999992,4.845,-5.0640637516696785e-11,0.13000000000000003,25.0,0.125,0.0625,0.0,-0.1300000000046566,99999.87,-0.5600000000000003,1.570879273382359,1.0,-0.02,3.0,0.5350000000180444,5.349977797772582e-06,1.373134328358209,-0.006500000000232831,-0.005200000000186265,200.0,8.0,45.0,0.5800000000000003,inventory_skew,0.0,25.0,250079
0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,0.0,45.0,0.0,avellaneda_stoikov,0.0,0.0,0
-1.047706366108514e-11,-0.09999999999999998,6.32,-9.895296387840702e-12,0.11000000000000001,18.0,0.09,0.048,0.0,-0.8500000000203727,99999.14999999998,-1.2300000000000004,2.9991706979800083,1.0,-0.08,5.0,1.3300000000162981,1.3299933500495478e-05,2.6766169154228856,-0.04250000000101863,-0.04722222222335404,200.0,11.11111111111111,45.0,0.5700000000000001,microstructure_adaptive,0.0,18.0,180064
-7.217759723232575e-11,0.17,4,5.471523234490405e-11,0.22000000000000008,36.0,0.18,0.09,0.0,-0.3000000000174623,99999.69999999998,-0.6400000000000001,3.1904708865012292,1.0,-0.16,8.0,0.3799999999901047,3.799992399916248e-06,2.427860696517413,-0.015000000000873115,-0.008333333333818397,200.0,5.555555555555555,46.0,0.7200000000000003,naive_symmetric,0.0,36.0,360458
-3.7835120453300064e-11,0.12,4.715,8.731172035369994e-12,0.15000000000000005,28.0,0.14,0.07,0.0,-2.9103830456733704e-11,99999.99999999997,-0.4,1.2948424288008504,1.0,-0.04,4.0,0.2400000000197906,2.3999964002033065e-06,0.9402985074626866,-1.4551915228366853e-12,-1.039422516311918e-12,200.0,7.142857142857143,46.0,0.5900000000000002,inventory_skew,0.0,28.0,280343
-4.656545982140159e-12,0.03,28.775,-8.731154688135234e-12,0.01,2.0,0.01,0.005,0.0,-0.030000000013387762,99999.96999999999,-0.13000000000000006,0.9436881178024825,0.0,0.0,1.0,0.22999999999592546,2.2999994249593987e-06,0.8905472636815921,-0.0015000000006693882,-0.015000000006693881,200.0,100.0,46.0,0.11,avellaneda_stoikov,0.0,2.0,20014
-3.0268176853809337e-11,-0.020000000000000004,6.285,4.481992207927554e-11,0.10000000000000002,19.0,0.095,0.0475,0.0,0.2500000000145519,100000.25000000001,-0.22,0.9619631668251951,1.0,-0.02,3.0,0.14999999999417923,1.4999951249576361e-06,0.5472636815920398,0.012500000000727596,0.013157894737607995,200.0,10.526315789473685,46.0,0.5900000000000002,microstructure_adaptive,0.0,19.0,190233
-4.656899865729258e-12,0.05,4,-1.688020556667169e-11,0.13000000000000003,24.0,0.12,0.06,0.0,-0.07000000002153683,99999.92999999998,-0.37999999999999984,1.176046162833087,1.0,-0.04,3.0,0.3150000000023283,3.149998582523921e-06,0.8955223880597015,-0.003500000001076842,-0.002916666667564035,200.0,8.333333333333334,47.0,0.48000000000000015,naive_symmetric,0.0,24.0,239998
9.313091964280318e-12,0.03,4.54,-1.0477362033523008e-11,0.11000000000000001,20.0,0.1,0.05,0.0,0.029999999998835847,100000.03,-0.2399999999999999,0.8894069800262436,1.0,-0.04,2.0,0.17999999999301508,1.7999962199380886e-06,0.6218905472636815,0.0014999999999417923,0.0014999999999417923,200.0,10.0,47.0,0.42000000000000004,inventory_skew,0.0,20.0,200018
-9.313227272711444e-12,0.01,28.08,5.23869142510236e-12,0.01,1.0,0.005,0.0025,0.0,-0.020000000004074536,99999.98,-0.01,0.0,1.0,-0.02,0.0,0.010000000009313226,1.0000000009313226e-07,0,-0.0010000000002037268,-0.020000000004074536,200.0,200.0,47.0,0.02,avellaneda_stoikov,0.0,1.0,9978
-1.746223998733143e-11,0.03,6.25,1.8626451075975936e-11,0.05999999999999999,11.0,0.055,0.0275,0.0,-0.029999999998835847,99999.97,-0.30000000000000004,0.6026475583639165,1.0,-0.02,1.0,0.2600000000093132,2.599998310094231e-06,0.36318407960199006,-0.0014999999999417923,-0.002727272727166895,200.0,18.181818181818183,47.0,0.35,microstructure_adaptive,0.0,11.0,110006
8.731459999467006e-12,0.03,4,-9.895279040605942e-12,0.15000000000000002,22.0,0.11,0.055,0.0,-0.7200000000011642,99999.28,-0.8500000000000004,4.089788278041294,1.0,-0.16,8.0,1.5199999999895226,1.5199870041006376e-05,3.7313432835820897,-0.03600000000005821,-0.032727272727325646,200.0,9.090909090909092,48.0,0.4400000000000001,naive_symmetric,0.0,22.0,220217
-3.899927603079334e-11,0.06999999999999999,4.935,9.313251558840108e-12,0.12000000000000002,19.0,0.095,0.0475,0.0,-0.11000000002968591,99999.88999999997,-0.36999999999999994,2.226033216418168,1.0,-0.1,5.0,0.5500000000029104,5.499974150150599e-06,1.9104477611940298,-0.005500000001484295,-0.005789473685772943,200.0,10.526315789473685,48.0,0.4800000000000001,inventory_skew,0.0,19.0,190206
3.4924424463511627e-12,0.05,27.96,2.910376800668857e-12,0.03,3.0,0.015,0.0075,0.0,-0.03999999999359716,99999.96,-0.09,0.5943347801077867,1.0,-0.06,3.0,0.10000000000582077,9.999992000588476e-07,0.17412935323383086,-0.0019999999996798577,-0.013333333331199052,200.0,66.66666666666667,48.0,0.14,avellaneda_stoikov,0.0,3.0,30068
-2.386504188711669e-11,0.09,6.255,-8.149071695218169e-12,0.09,13.0,0.065,0.032663316582914576,0.0,-0.050000000032014214,99999.94999999997,-0.26000000000000006,2.2549006883736276,1.0,-0.1,5.0,0.5399999999935972,5.399972460076427e-06,2.0199004975124377,-0.0025000000016007105,-0.003846153848616478,200.0,15.384615384615385,48.0,0.39999999999999997,microstructure_adaptive,0.0,13.0,130163
2.2700730184510576e-11,-0.06000000000000001,4,-3.20141829712739e-11,0.16000000000000003,25.0,0.125,0.0625,0.0,-1.0100000000093132,99998.98999999999,-1.21,3.9195897846078216,1.0,-0.14,7.0,1.3150000000023283,1.3149946742738975e-05,3.472636815920398,-0.05050000000046566,-0.04040000000037253,200.0,8.0,49.0,0.5000000000000001,naive_symmetric,0.0,25.0,250257
1.0477008149933908e-11,-0.04000000000000001,4.845,-5.82072931520905e-12,0.16000000000000003,27.0,0.135,0.0675,0.0,-0.3699999999953434,99999.63,-0.7699999999999999,3.0362650530934903,1.0,-0.1,6.0,0.7349999999860302,7.349968762493062e-06,2.701492537313433,-0.018499999999767168,-0.013703703703531236,200.0,7.407407407407407,49.0,0.6600000000000003,inventory_skew,0.0,27.0,270287
1.1059431148652266e-11,-0.04,25.51,-1.3969835704896738e-11,0.02,3.0,0.015,0.0075,0.0,-0.05000000000291038,99999.95,-0.15999999999999998,0.8894069800262436,1.0,-0.02,1.0,0.27000000000407454,2.6999979750422643e-06,0.7910447761194029,-0.002500000000145519,-0.016666666667636793,200.0,66.66666666666667,49.0,0.15,avellaneda_stoikov,0.0,3.0,30009
-5.7625848537412594e-11,-0.04000000000000001,6.21,5.5297277173904646e-11,0.14000000000000004,23.0,0.115,0.059278350515463915,0.0,-0.4400000000023283,99999.56,-0.8899999999999999,3.176405553263936,1.0,-0.1,5.0,0.8899999999994179,8.899955500216679e-06,2.8955223880597014,-0.022000000000116416,-0.019130434782709926,200.0,8.695652173913043,49.0,0.6900000000000002,microstructure_adaptive,0.0,23.0,230222
-2.0954793455985055e-11,-0.039999999999999966,4,1.9208544477233858e-11,0.14000000000000004,27.0,0.135,0.0675,0.0,0.6699999999982538,100000.67,0.29,1.7190764615330567,1.0,-0.02,3.0,0.2549999999901047,2.5499790900725085e-06,1.4129353233830846,0.03349999999991269,0.02481481481475014,200.0,7.407407407407407,50.0,0.5400000000000001,naive_symmetric,0.0,27.0,270372
-2.444722202454841e-11,0.01,4.885,9.895324143416317e-12,0.12000000000000004,23.0,0.115,0.0575,0.0,0.4999999999854481,100000.49999999999,0.12999999999999992,1.603789045816995,1.0,-0.02,3.0,0.28500000000349246,2.849980335170612e-06,1.3980099502487562,0.024999999999272403,0.021739130434149916,200.0,8.695652173913043,50.0,0.5100000000000001,inventory_skew,0.0,23.0,230303
-4.656469654307216e-12,-0.01,30.645,1.7462212231755814e-12,0.01,2.0,0.01,0.005,0.0,0.19999999999708962,100000.2,0.11999999999999988,0.9436881178024825,0.0,0.0,1.0,0.180000000007567,1.7999943300935301e-06,0.8905472636815921,0.009999999999854481,0.09999999999854481,200.0,100.0,50.0,0.09,avellaneda_stoikov,0.0,2.0,20017
-1.2223555501122974e-11,0.030000000000000006,6.39,3.492461875254094e-11,0.09,16.0,0.08,0.04,0.0,0.540000000022701,100000.54000000002,0.1899999999999999,1.4879282066883155,1.0,-0.04,3.0,0.21000000000640284,2.0999844601790223e-06,1.2587064676616915,0.02700000000113505,0.03375000000141881,200.0,12.5,50.0,0.4800000000000001,microstructure_adaptive,0.0,16.0,160215
3.026789929805318e-11,-0.020000000000000004,4,-7.566981763407199e-12,0.12000000000000004,23.0,0.115,0.0575,0.0,0.290000000022701,100000.29000000002,-0.029999999999999975,1.3382992102364115,1.0,-0.02,3.0,0.3150000000023283,3.149990865049774e-06,1.064676616915423,0.01450000000113505,0.012608695653160912,200.0,8.695652173913043,51.0,0.46000000000000013,naive_symmetric,0.0,23.0,230029
1.3387679853593681e-11,-0.03,4.62,-1.1641382302585157e-12,0.10000000000000002,19.0,0.095,0.0475,0.0,0.3100000000122236,100000.31000000001,0.030000000000000027,1.0245736887999293,1.0,-0.02,2.0,0.19999999999708962,1.999993799990116e-06,0.7611940298507462,0.015500000000611181,0.016315789474327557,200.0,10.526315789473685,51.0,0.4000000000000001,inventory_skew,0.0,19.0,190013
4.074535847609084e-12,-0.02,29.42,5.23869142510236e-12,0.01,1.0,0.005,0.0025,0.0,0.010000000009313226,100000.01000000001,0.02,0.0,1.0,-0.02,0.0,0.0,0.0,0,0.0005000000004656613,0.010000000009313226,200.0,200.0,51.0,0.02,avellaneda_stoikov,0.0,1.0,9998
9.895265162818134e-12,-0.030000000000000006,6.37,1.3877787807814457e-17,0.06999999999999999,12.0,0.06,0.03,0.0,0.1200000000098953,100000.12000000001,-0.12999999999999998,1.5645322604631233,1.0,-0.04,3.0,0.2599999999947613,2.599988819995687e-06,1.4129353233830846,0.006000000000494765,0.010000000000824608,200.0,16.666666666666668,51.0,0.36,microstructure_adaptive,0.0,12.0,120007
9.313994020487826e-12,0.020000000000000004,4,1.1641798636219391e-12,0.18000000000000005,28.0,0.14,0.07,0.0,0.9800000000104774,100000.98000000001,0.7599999999999992,5.126266376728206,1.0,-0.16,9.0,1.1049999999959255,1.1049775689512756e-05,4.189054726368159,0.04900000000052387,0.03500000000037419,200.0,7.142857142857143,52.0,0.5600000000000002,naive_symmetric,0.0,28.0,279722
